Company Name,High,Low,Last Price,Prv Close,Change,Day Volume,FiveDay AvgVolume,TenDayAvgVolume,ThirtyDayAvgVolume,Rating,Api
Aurobindo Pharm,1093,1072.50,1086.60,1082.30,4.30,409917,1166574,1440726,1406978,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/aurobindopharma/AP
Muthoot Finance,189,187.10,188.35,187.60,0.75,20154,178020,139948,176724,3 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/muthootfinance/MF10
Muthoot Finance,189,187.10,188.35,187.60,0.75,20154,178020,139948,176724,3 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/muthootfinance/MF10
Easun Reyrl,51,49.70,50,49.80,0.20,8010,53278,56164,37426,2 star,http://www.moneycontrol.com/india/stockpricequote/electricequipment/easunreyrolle/ER
Easun Reyrl,51,49.70,50,49.80,0.20,8010,53278,56164,37426,2 star,http://www.moneycontrol.com/india/stockpricequote/electricequipment/easunreyrolle/ER
Orissa Minerals,3248.90,3205,3229.95,3217.45,12.50,399,2687,3318,3209,2 star,http://www.moneycontrol.com/india/stockpricequote/miningminerals/orissamineralsdevelopmentcompany/OMD
Orissa Minerals,3248.90,3205,3229.95,3217.45,12.50,399,2687,3318,3209,2 star,http://www.moneycontrol.com/india/stockpricequote/miningminerals/orissamineralsdevelopmentcompany/OMD
SRS,26.40,25.30,25.90,25.80,0.10,69002,104054,143107,136671,2 star,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/srs/S17
SRS,26.40,25.30,25.90,25.80,0.10,69002,104054,143107,136671,2 star,http://www.moneycontrol.com/india/stockpricequote/mediaentertainment/srs/S17
Tata Power,91.65,90.45,91.10,90.75,0.35,1712519,3914599,3830171,3894051,3 star,http://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/tatapowercompany/TPC
Tata Power,91.65,90.45,91.10,90.75,0.35,1712519,3914599,3830171,3894051,3 star,http://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/tatapowercompany/TPC
Yes Bank,688.75,676.05,686.15,683.55,2.60,1216990,2650649,2198980,2092610,3 star,http://www.moneycontrol.com/india/stockpricequote/banks-privatesector/yesbank/YB
Yes Bank,688.75,676.05,686.15,683.55,2.60,1216990,2650649,2198980,2092610,3 star,http://www.moneycontrol.com/india/stockpricequote/banks-privatesector/yesbank/YB
Phillips Carbon,136.45,133.10,135,134.50,0.50,60290,446920,832137,426486,2 star,http://www.moneycontrol.com/india/stockpricequote/chemicals/phillipscarbonblack/PCB01
Phillips Carbon,136.45,133.10,135,134.50,0.50,60290,446920,832137,426486,2 star,http://www.moneycontrol.com/india/stockpricequote/chemicals/phillipscarbonblack/PCB01
PTL Enterprises,40.90,40.55,40.55,40.40,0.15,1162,5862,9896,7416,2 star,http://www.moneycontrol.com/india/stockpricequote/tyres/ptlenterprises/PTL06
PTL Enterprises,40.90,40.55,40.55,40.40,0.15,1162,5862,9896,7416,2 star,http://www.moneycontrol.com/india/stockpricequote/tyres/ptlenterprises/PTL06
Kewal Kiran,1779.95,1750.95,1779.95,1773.70,6.25,247,6011,3951,3872,3 star,http://www.moneycontrol.com/india/stockpricequote/retail/kewalkiranclothing/KKC02
Aarti Drugs,810,787.60,798.20,795.60,2.60,1443,6971,29215,14672,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/aartidrugs/AD
Aarti Drugs,810,787.60,798.20,795.60,2.60,1443,6971,29215,14672,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/aartidrugs/AD
Kewal Kiran,1779.95,1750.95,1779.95,1773.70,6.25,247,6011,3951,3872,3 star,http://www.moneycontrol.com/india/stockpricequote/retail/kewalkiranclothing/KKC02
Punjab & Sind,61.50,60.50,61.15,60.95,0.20,69749,633830,580632,492880,3 star,http://www.moneycontrol.com/india/stockpricequote/banks-publicsector/punjabsindbank/PSB
Aptech,80.35,78.85,79.30,79.05,0.25,114842,299732,351857,315774,2 star,http://www.moneycontrol.com/india/stockpricequote/computers-software-training/aptech/A11
Aptech,80.35,78.85,79.30,79.05,0.25,114842,299732,351857,315774,2 star,http://www.moneycontrol.com/india/stockpricequote/computers-software-training/aptech/A11
Punjab & Sind,61.50,60.50,61.15,60.95,0.20,69749,633830,580632,492880,3 star,http://www.moneycontrol.com/india/stockpricequote/banks-publicsector/punjabsindbank/PSB
EIH,109.40,108.30,108.60,108.25,0.35,156795,490441,309561,205849,3 star,http://www.moneycontrol.com/india/stockpricequote/hotels/eih/EIH
EIH,109.40,108.30,108.60,108.25,0.35,156795,490441,309561,205849,3 star,http://www.moneycontrol.com/india/stockpricequote/hotels/eih/EIH
State B Bikaner,598,586.20,594,592.10,1.90,13456,155570,212655,91776,2 star,http://www.moneycontrol.com/india/stockpricequote/banks-publicsector/statebankbikanerjaipur/SBB02
Savita Oil Tech,707.90,687,697,694.85,2.15,985,6954,5378,6586,3 star,http://www.moneycontrol.com/india/stockpricequote/petrochemicals/savitaoiltechnologies/SOT01
Savita Oil Tech,707.90,687,697,694.85,2.15,985,6954,5378,6586,3 star,http://www.moneycontrol.com/india/stockpricequote/petrochemicals/savitaoiltechnologies/SOT01
State B Bikaner,598,586.20,594,592.10,1.90,13456,155570,212655,91776,2 star,http://www.moneycontrol.com/india/stockpricequote/banks-publicsector/statebankbikanerjaipur/SBB02
Axis Gold ETF,2479,2452,2475,2467.35,7.65,159,380,663,630,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/axismutualfund-goldetf/AMF02
Indiabulls Hsg,452.25,442.50,446,444.65,1.35,164704,1079733,884704,1071842,3 star,http://www.moneycontrol.com/india/stockpricequote/finance-housing/indiabullshousingfinance/IHF01
Axis Gold ETF,2479,2452,2475,2467.35,7.65,159,380,663,630,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/axismutualfund-goldetf/AMF02
Indiabulls Hsg,452.25,442.50,446,444.65,1.35,164704,1079733,884704,1071842,3 star,http://www.moneycontrol.com/india/stockpricequote/finance-housing/indiabullshousingfinance/IHF01
Rain Industries,50.20,49.20,49.50,49.35,0.15,86437,1025313,713016,487042,3 star,http://www.moneycontrol.com/india/stockpricequote/cement-major/rainindustries/RC12
Rain Industries,50.20,49.20,49.50,49.35,0.15,86437,1025313,713016,487042,3 star,http://www.moneycontrol.com/india/stockpricequote/cement-major/rainindustries/RC12
BharatiShipyard,35.75,34.50,35.50,35.40,0.10,9586,50984,93517,51293,2 star,http://www.moneycontrol.com/india/stockpricequote/shipping/bharatishipyard/BS13
BharatiShipyard,35.75,34.50,35.50,35.40,0.10,9586,50984,93517,51293,2 star,http://www.moneycontrol.com/india/stockpricequote/shipping/bharatishipyard/BS13
Globus Spirits,71.95,71.05,71.75,71.55,0.20,13130,41614,143131,70318,2 star,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/globusspirits/GS
Globus Spirits,71.95,71.05,71.75,71.55,0.20,13130,41614,143131,70318,2 star,http://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/globusspirits/GS
Nestle,6309.85,6239,6277,6260.35,16.65,1415,25743,21700,20277,3 star,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/nestleindia/NI
Shakti Pumps,215.75,211.65,214,213.40,0.60,27871,182114,391632,179251,2 star,http://www.moneycontrol.com/india/stockpricequote/pumps/shaktipumps(india)/SPI08
Nestle,6309.85,6239,6277,6260.35,16.65,1415,25743,21700,20277,3 star,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/nestleindia/NI
Shakti Pumps,215.75,211.65,214,213.40,0.60,27871,182114,391632,179251,2 star,http://www.moneycontrol.com/india/stockpricequote/pumps/shaktipumps(india)/SPI08
Marico Kaya Ent,900.45,871.25,878.20,875.90,2.30,51061,184701,225913,133381,2 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/maricokayaenterprises/MKE01
Marico Kaya Ent,900.45,871.25,878.20,875.90,2.30,51061,184701,225913,133381,2 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/maricokayaenterprises/MKE01
HFCL,20.45,19.95,20.20,20.15,0.05,1728619,6254395,8183821,7972046,2 star,http://www.moneycontrol.com/india/stockpricequote/telecommunications-equipment/himachalfuturisticcommunication/HFC
HFCL,20.45,19.95,20.20,20.15,0.05,1728619,6254395,8183821,7972046,2 star,http://www.moneycontrol.com/india/stockpricequote/telecommunications-equipment/himachalfuturisticcommunication/HFC
NTPC,142.95,141.30,142.15,141.80,0.35,809184,5992121,6871645,5202260,2 star,http://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/ntpc/NTP
NTPC,142.95,141.30,142.15,141.80,0.35,809184,5992121,6871645,5202260,2 star,http://www.moneycontrol.com/india/stockpricequote/power-generationdistribution/ntpc/NTP
Bajaj Hind,21.30,20.60,20.80,20.75,0.05,893632,2250181,4445762,2448287,2 star,http://www.moneycontrol.com/india/stockpricequote/sugar/bajajhindusthan/BH06
Bajaj Hind,21.30,20.60,20.80,20.75,0.05,893632,2250181,4445762,2448287,2 star,http://www.moneycontrol.com/india/stockpricequote/sugar/bajajhindusthan/BH06
Birla Ericsson,63.65,62,62.20,62.05,0.15,2956,25045,56583,48565,2 star,http://www.moneycontrol.com/india/stockpricequote/cables-telephone/birlaericssonopticals/BEO
Hatsun Agro,310.50,307.45,309.50,308.75,0.75,6065,4888,15201,7651,2 star,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/hatsunagroproducts/HAP
Birla Ericsson,63.65,62,62.20,62.05,0.15,2956,25045,56583,48565,2 star,http://www.moneycontrol.com/india/stockpricequote/cables-telephone/birlaericssonopticals/BEO
Hatsun Agro,310.50,307.45,309.50,308.75,0.75,6065,4888,15201,7651,2 star,http://www.moneycontrol.com/india/stockpricequote/foodprocessing/hatsunagroproducts/HAP
Sanofi India,3698.95,3671,3682.05,3674,8.05,2869,10505,11332,10088,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sanofiindia/AP26
Sanofi India,3698.95,3671,3682.05,3674,8.05,2869,10505,11332,10088,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/sanofiindia/AP26
KNR Construct,311,302.50,305.45,304.80,0.65,4273,71743,64993,36442,3 star,http://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/knrconstructions/KC13
KNR Construct,311,302.50,305.45,304.80,0.65,4273,71743,64993,36442,3 star,http://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/knrconstructions/KC13
Rainbow Papers,75.30,74.05,74.35,74.20,0.15,31431,55382,56381,54384,2 star,http://www.moneycontrol.com/india/stockpricequote/paper/rainbowpapers/RP01
Rainbow Papers,75.30,74.05,74.35,74.20,0.15,31431,55382,56381,54384,2 star,http://www.moneycontrol.com/india/stockpricequote/paper/rainbowpapers/RP01
Religare Gold,2515,2480,2515,2510,5,4,57,99,77,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/religaregoldexchangetradedfund/RGE
Religare Gold,2515,2480,2515,2510,5,4,57,99,77,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/religaregoldexchangetradedfund/RGE
GE Shipping,386.90,383.05,383.05,382.30,0.75,10941,358179,249397,121894,3 star,http://www.moneycontrol.com/india/stockpricequote/shipping/greateasternshippingcompany/GES
GE Shipping,386.90,383.05,383.05,382.30,0.75,10941,358179,249397,121894,3 star,http://www.moneycontrol.com/india/stockpricequote/shipping/greateasternshippingcompany/GES
Indiabulls Sec,25.25,24.70,24.95,24.90,0.05,182932,2011639,1239701,725563,3 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/indiabullssecurities/IS13
Indiabulls Sec,25.25,24.70,24.95,24.90,0.05,182932,2011639,1239701,725563,3 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/indiabullssecurities/IS13
Balrampur Chini,61,60.05,60.40,60.30,0.10,136900,786149,2498454,1173370,2 star,http://www.moneycontrol.com/india/stockpricequote/sugar/balrampurchinimills/BCM
Balrampur Chini,61,60.05,60.40,60.30,0.10,136900,786149,2498454,1173370,2 star,http://www.moneycontrol.com/india/stockpricequote/sugar/balrampurchinimills/BCM
Dhunseri Invest,181.90,170.15,175,174.70,0.30,13065,7794,12346,5073,4 star,http://www.moneycontrol.com/india/stockpricequote/finance-general/dhunseriinvestments/DI27
Dhunseri Invest,181.90,170.15,175,174.70,0.30,13065,7794,12346,5073,4 star,http://www.moneycontrol.com/india/stockpricequote/finance-general/dhunseriinvestments/DI27
Rajapalayam,323.50,323.50,323.50,322.95,0.55,35,1893,1609,1809,3 star,http://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cottonblended/rajapalayammills/RM06
Rajapalayam,323.50,323.50,323.50,322.95,0.55,35,1893,1609,1809,3 star,http://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cottonblended/rajapalayammills/RM06
Cyient,519,513.20,515.80,514.90,0.90,106658,177130,117749,114561,3 star,http://www.moneycontrol.com/india/stockpricequote/computers-software/cyient/IE07
Cyient,519,513.20,515.80,514.90,0.90,106658,177130,117749,114561,3 star,http://www.moneycontrol.com/india/stockpricequote/computers-software/cyient/IE07
Petronet LNG,200.95,197.05,198.20,197.90,0.30,463156,1337882,1093194,1276920,3 star,http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/petronetlng/PLN
Gallantt Ispat,396.30,394.50,395.70,395.10,0.60,16241,27272,23056,24163,3 star,http://www.moneycontrol.com/india/stockpricequote/steel-spongeiron/gallanttispat/GI
Gallantt Ispat,396.30,394.50,395.70,395.10,0.60,16241,27272,23056,24163,3 star,http://www.moneycontrol.com/india/stockpricequote/steel-spongeiron/gallanttispat/GI
Petronet LNG,200.95,197.05,198.20,197.90,0.30,463156,1337882,1093194,1276920,3 star,http://www.moneycontrol.com/india/stockpricequote/oildrillingandexploration/petronetlng/PLN
Tree House,443.95,428.65,429.05,428.45,0.60,92941,99767,78615,74816,3 star,http://www.moneycontrol.com/india/stockpricequote/computers-software-training/treehouseeducationaccessories/THE01
Tree House,443.95,428.65,429.05,428.45,0.60,92941,99767,78615,74816,3 star,http://www.moneycontrol.com/india/stockpricequote/computers-software-training/treehouseeducationaccessories/THE01
Punj Lloyd,36.85,36,36.20,36.15,0.05,276112,878176,1854243,1366337,2 star,http://www.moneycontrol.com/india/stockpricequote/infrastructure-general/punjlloyd/PL9
Punj Lloyd,36.85,36,36.20,36.15,0.05,276112,878176,1854243,1366337,2 star,http://www.moneycontrol.com/india/stockpricequote/infrastructure-general/punjlloyd/PL9
ANG Industries,40.25,38.65,39,38.95,0.05,32674,123903,73349,38914,3 star,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/angindustries/ANG
ANG Industries,40.25,38.65,39,38.95,0.05,32674,123903,73349,38914,3 star,http://www.moneycontrol.com/india/stockpricequote/autoancillaries/angindustries/ANG
Shilpa,538,526.40,533,532.30,0.70,2475,8713,9661,9398,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/shilpamedicare/SM19
Shilpa,538,526.40,533,532.30,0.70,2475,8713,9661,9398,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/shilpamedicare/SM19
Hind Copper,77.20,76.35,76.65,76.55,0.10,92755,311960,280363,273821,3 star,http://www.moneycontrol.com/india/stockpricequote/metals-nonferrous/hindustancopper/HC07
Hind Copper,77.20,76.35,76.65,76.55,0.10,92755,311960,280363,273821,3 star,http://www.moneycontrol.com/india/stockpricequote/metals-nonferrous/hindustancopper/HC07
Kakatiya Cement,115.90,112.15,113,112.85,0.15,1509,3841,12094,6295,2 star,http://www.moneycontrol.com/india/stockpricequote/cement-mini/kakatiyacements/KC01
Kakatiya Cement,115.90,112.15,113,112.85,0.15,1509,3841,12094,6295,2 star,http://www.moneycontrol.com/india/stockpricequote/cement-mini/kakatiyacements/KC01
Sandesh,525.95,511.05,521.85,521.20,0.65,709,5635,19638,13962,2 star,http://www.moneycontrol.com/india/stockpricequote/printingstationery/sandesh/S01
Sandesh,525.95,511.05,521.85,521.20,0.65,709,5635,19638,13962,2 star,http://www.moneycontrol.com/india/stockpricequote/printingstationery/sandesh/S01
Bajaj Electric,211.85,205.15,208.55,208.30,0.25,173522,684159,1069850,462080,2 star,http://www.moneycontrol.com/india/stockpricequote/domesticappliances/bajajelectricals/BE
Bajaj Electric,211.85,205.15,208.55,208.30,0.25,173522,684159,1069850,462080,2 star,http://www.moneycontrol.com/india/stockpricequote/domesticappliances/bajajelectricals/BE
Accel Frontline,125,121.40,122.80,122.65,0.15,14872,40602,28380,17488,3 star,http://www.moneycontrol.com/india/stockpricequote/computers-softwaremediumsmall/accelfrontline/AF29
Accel Frontline,125,121.40,122.80,122.65,0.15,14872,40602,28380,17488,3 star,http://www.moneycontrol.com/india/stockpricequote/computers-softwaremediumsmall/accelfrontline/AF29
Jubilant Life,135,133.35,133.75,133.60,0.15,22457,197461,283996,202535,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/jubilantlifesciences/JO03
Jubilant Life,135,133.35,133.75,133.60,0.15,22457,197461,283996,202535,2 star,http://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/jubilantlifesciences/JO03
Shrenuj and Co,53,51.95,52.15,52.10,0.05,71610,58573,56043,55893,5 star,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingpreciousmetalsjewellery/shrenujcompany/SC13
Shrenuj and Co,53,51.95,52.15,52.10,0.05,71610,58573,56043,55893,5 star,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingpreciousmetalsjewellery/shrenujcompany/SC13
Siemens,913,903.40,904.35,903.40,0.95,142780,368461,399708,279168,2 star,http://www.moneycontrol.com/india/stockpricequote/infrastructure-general/siemens/S
Siemens,913,903.40,904.35,903.40,0.95,142780,368461,399708,279168,2 star,http://www.moneycontrol.com/india/stockpricequote/infrastructure-general/siemens/S
R Shares Gold,2358.85,2345.10,2357.85,2355.45,2.40,1239,4242,4007,3522,3 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/r*sharesgoldetf/RMF
R Shares Gold,2358.85,2345.10,2357.85,2355.45,2.40,1239,4242,4007,3522,3 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/r*sharesgoldetf/RMF
Flexituff Intl,220,212.50,215,214.80,0.20,15930,21512,35860,30759,2 star,http://www.moneycontrol.com/india/stockpricequote/packaging/flexituffinternational/FI08
Flexituff Intl,220,212.50,215,214.80,0.20,15930,21512,35860,30759,2 star,http://www.moneycontrol.com/india/stockpricequote/packaging/flexituffinternational/FI08
Prakash Ind,59.10,57.40,57.45,57.40,0.05,126339,253582,508676,395694,2 star,http://www.moneycontrol.com/india/stockpricequote/diversified/prakashindustries/PI18
Prakash Ind,59.10,57.40,57.45,57.40,0.05,126339,253582,508676,395694,2 star,http://www.moneycontrol.com/india/stockpricequote/diversified/prakashindustries/PI18
Thangamayil,185,176.10,185,184.85,0.15,3965,4185,4591,2837,2 star,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingpreciousmetalsjewellery/thangamayiljewellery/TJ
Thangamayil,185,176.10,185,184.85,0.15,3965,4185,4591,2837,2 star,http://www.moneycontrol.com/india/stockpricequote/diamondcuttingpreciousmetalsjewellery/thangamayiljewellery/TJ
MT Educare,129.20,127,127.40,127.30,0.10,15583,93955,143986,110372,2 star,http://www.moneycontrol.com/india/stockpricequote/computers-software-training/mteducare/ME14
MT Educare,129.20,127,127.40,127.30,0.10,15583,93955,143986,110372,2 star,http://www.moneycontrol.com/india/stockpricequote/computers-software-training/mteducare/ME14
Vinyl Chemicals,64,61.55,63.50,63.45,0.05,58483,60565,89669,47885,2 star,http://www.moneycontrol.com/india/stockpricequote/chemicals/vinylchemicals(india)/VCI02
Vinyl Chemicals,64,61.55,63.50,63.45,0.05,58483,60565,89669,47885,2 star,http://www.moneycontrol.com/india/stockpricequote/chemicals/vinylchemicals(india)/VCI02
CPSE ETF,25.80,25.65,25.71,25.69,0.02,510697,802556,832034,693404,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/goldmansachsmutualfund-cpseetf/CPS01
CPSE ETF,25.80,25.65,25.71,25.69,0.02,510697,802556,832034,693404,2 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/goldmansachsmutualfund-cpseetf/CPS01
Technofab Engg,135,131.50,133.90,133.80,0.10,1111,3686,4866,4818,2 star,http://www.moneycontrol.com/india/stockpricequote/engineering/technofabengineering/TE13
Technofab Engg,135,131.50,133.90,133.80,0.10,1111,3686,4866,4818,2 star,http://www.moneycontrol.com/india/stockpricequote/engineering/technofabengineering/TE13
Finolex Ind,286.80,281.25,284.25,284.15,0.10,11473,119842,223438,161509,2 star,http://www.moneycontrol.com/india/stockpricequote/petrochemicals/finolexindustries/FI
Finolex Ind,286.80,281.25,284.25,284.15,0.10,11473,119842,223438,161509,2 star,http://www.moneycontrol.com/india/stockpricequote/petrochemicals/finolexindustries/FI
Kotak Nifty ETF,847,844.10,844.20,843.89,0.31,4801,42530,24459,24173,3 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/kotakmahindramutualfund-niftyetf/KMM01
Kotak Nifty ETF,847,844.10,844.20,843.89,0.31,4801,42530,24459,24173,3 star,http://www.moneycontrol.com/india/stockpricequote/finance-investments/kotakmahindramutualfund-niftyetf/KMM01
Andhra Sugar,127.60,125.45,125.55,125.50,0.05,10800,17935,29316,18786,2 star,http://www.moneycontrol.com/india/stockpricequote/sugar/andhrasugars/AS18
Andhra Sugar,127.60,125.45,125.55,125.50,0.05,10800,17935,29316,18786,2 star,http://www.moneycontrol.com/india/stockpricequote/sugar/andhrasugars/AS18
Videocon Ind,161.90,160.30,161.50,161.45,0.05,17406,110670,151749,144242,2 star,http://www.moneycontrol.com/india/stockpricequote/consumergoods-electronic/videoconindustries/VLF
Bharti Infratel,301.40,297.75,300,299.95,0.05,297602,1808787,1253548,1031502,3 star,http://www.moneycontrol.com/india/stockpricequote/telecommunications-equipment/bhartiinfratel/BI14
Dhanuka Agritec,565,555.30,560.65,560.55,0.10,4547,37534,41762,41035,2 star,http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/dhanukaagritech/DA01
Videocon Ind,161.90,160.30,161.50,161.45,0.05,17406,110670,151749,144242,2 star,http://www.moneycontrol.com/india/stockpricequote/consumergoods-electronic/videoconindustries/VLF
Bharti Infratel,301.40,297.75,300,299.95,0.05,297602,1808787,1253548,1031502,3 star,http://www.moneycontrol.com/india/stockpricequote/telecommunications-equipment/bhartiinfratel/BI14
Dhanuka Agritec,565,555.30,560.65,560.55,0.10,4399,37534,41762,41035,2 star,http://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/dhanukaagritech/DA01
Advanta,375.90,362.05,366.55,366.50,0.05,18733,127657,104646,75188,3 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/advanta/AI39
Advanta,375.90,362.05,366.55,366.50,0.05,18733,127657,104646,75188,3 star,http://www.moneycontrol.com/india/stockpricequote/miscellaneous/advanta/AI39
